temperature_c,humidity_pct,pressure_hpa,wind_speed_kmh,cloud_cover_pct,dew_point_c,cloud_type,rain_tomorrow
11.17,57.54,1012.63,4.1,0,2.36,Cirrus,No Rain
32.39,38.81,1013.18,7.01,87.54,21.38,Cumulus,No Rain
1.6,72.77,1012.97,18.0,69.63,-4.7,Stratus,No Rain
14.32,43.6,1016.37,3.66,48.6,3.32,Cumulus,No Rain
11.33,66.83,1007.98,9.34,89.22,4.7,Stratus,Rain
27.59,93.51,1020.72,12.49,42.92,26.13,Cumulus,No Rain
8.67,61.78,1021.33,26.04,89.3,-1.16,Stratus,Rain
12.91,53.29,1009.49,10.22,50.03,2.8,Cumulus,No Rain
19.94,77.04,995.71,9.53,54.21,14.14,Cumulus,Rain
0.16,78.64,1015.74,6.14,42.04,-4.05,Cumulus,No Rain
13.78,59.15,1025.09,11.23,86.33,6.45,Cumulus,No Rain
9.14,64.12,1013.99,9.25,39.74,1.56,Cumulus,No Rain
19.36,68.64,1024.72,20.9,43.83,13.7,Cumulus,No Rain
22.03,53.38,1009.6,16.45,0,12.39,Cirrus,No Rain
18.51,91.97,1003.88,17.68,100,17.07,Nimbus,Rain
23.64,58.58,1020.26,14.8,61.03,16.05,Cumulus,No Rain
24.47,60.41,1012.03,12.23,15.16,16.96,Cirrus,No Rain
11.46,47.15,1020.57,25.35,61.26,0.44,Stratus,No Rain
27.1,62.68,1016.03,4.1,21.87,22.07,Cirrus,No Rain
4.23,60.48,1009.83,5.1,74.67,-3.71,Stratus,No Rain
12.89,76.97,988.67,8.36,86.43,7.32,Cumulus,Rain
21.16,38.25,1006.07,16.21,30.84,8.46,Cirrus,No Rain
28.12,43.18,1021.32,15.03,52.92,16.5,Cumulus,No Rain
21.15,58.3,1004.11,6.98,77.5,12.37,Cumulus,Rain
11.2,74.49,1011.97,14.65,33.94,7.66,Cirrus,No Rain
26.66,52.61,1008.84,15.47,15.75,16.68,Cirrus,No Rain
21.46,100,1018.93,22.16,69.0,21.28,Cumulus,Rain
14.36,67.75,1016.09,3.89,62.55,5.87,Cumulus,No Rain
5.51,40.97,1028.74,2.35,39.53,-7.03,Cumulus,No Rain
22.72,76.78,1016.56,22.28,40.71,20.05,Cumulus,Rain
17.12,75.99,998.69,6.36,30.09,11.74,Cirrus,Rain
32.36,46.86,1006.88,20.45,68.74,20.15,Cumulus,Rain
21.02,50.91,1013.86,17.29,45.61,8.94,Cumulus,No Rain
28.23,82.45,1016.33,17.77,58.89,25.55,Cumulus,No Rain
13.78,72.8,1014.29,5.29,19.45,8.37,Cirrus,Rain
30.21,65.36,1006.74,7.64,68.48,25.9,Cumulus,Rain
24.99,17.29,1009.89,8.55,100,6.68,Cumulus,No Rain
14.11,84.25,1015.69,15.25,100,10.86,Cumulus,Rain
29.69,60.94,1009.09,26.86,14.98,24.12,Stratus,No Rain
9.11,93.85,1001.39,13.82,100,7.34,Nimbus,Rain
31.8,100,1012.76,32.23,33.54,28,Cirrus,Rain
24.63,61.68,1014.86,3.96,67.53,16.91,Cumulus,No Rain
34.42,91.4,1009.59,18.5,62.71,28,Cumulus,No Rain
18.17,50.08,1008.57,5.76,53.73,8.09,Cumulus,No Rain
19.26,56.87,1015.57,13.56,63.16,10.44,Cumulus,No Rain
22.65,68.87,1001.17,13.02,46.81,17.64,Cumulus,No Rain
18.88,57.09,1020.19,15.65,38.77,10.91,Cumulus,No Rain
17.59,65.04,1016.59,9.78,73.3,11.01,Cumulus,No Rain
29.5,73.56,1001.24,10.53,71.77,24.19,Cumulus,Rain
26.27,66.13,1002.63,9.11,72.1,20.37,Cumulus,Rain
27.24,56.0,999.95,8.45,43.38,19.51,Cumulus,No Rain
12.91,91.82,1010.78,5.11,47.22,10.23,Cumulus,No Rain
23.33,58.19,1005.77,31.0,80.03,15.66,Cumulonimbus,Rain
29.75,37.13,1019.66,10.02,51.78,19.62,Cumulus,No Rain
33.45,84.72,1008.36,24.47,36.54,28,Cumulus,No Rain
15.42,58.35,1003.74,23.76,94.92,7.12,Cumulus,Rain
7.1,47.51,1026.41,4.98,51.28,-2.54,Cumulus,No Rain
25.86,79.23,1016.79,7.6,69.99,23.1,Cumulus,Rain
0.24,72.26,1004.57,15.41,50.71,-4.37,Stratus,No Rain
19.43,57.17,1009.56,10.24,36.5,8.17,Cumulus,Rain
27.36,37.47,1019.18,43.05,100,15.74,Cumulonimbus,Rain
29.11,100,1012.89,8.69,79.32,28,Cumulus,Rain
9.82,52.0,1012.26,13.73,69.6,1.22,Stratus,No Rain
19.13,60.8,1005.05,8.91,65.06,10.84,Cumulus,Rain
28.84,81.51,1009.6,23.23,89.66,25.61,Clear,Rain
14.85,44.04,995.77,7.49,56.24,2.25,Cumulus,No Rain
31.2,59.03,1013.45,21.69,90.43,24.84,Cumulus,No Rain
27.63,21.5,1018.31,33.57,25.0,12.84,Cirrus,No Rain
14.33,81.47,1004.29,14.51,56.19,12.63,Cumulus,Rain
19.99,85.85,1012.03,3.57,81.65,16.26,Cumulus,Rain
7.59,87.49,1005.61,7.81,73.85,4.9,Cumulonimbus,Rain
27.65,56.69,1013.22,7.47,88.82,19.66,Cumulus,No Rain
18.34,69.0,1010.27,10.72,86.39,10.66,Cumulus,No Rain
4.51,68.51,1002.7,8.56,52.71,-4.37,Cumulus,No Rain
20.29,65.15,1023.02,9.03,76.21,11.76,Cumulus,No Rain
36.0,48.0,1010.5,8.56,79.81,25.09,Cumulus,No Rain
14.12,73.21,1016.49,7.78,81.4,8.89,Cumulus,No Rain
22.95,61.77,1016.89,7.47,14.73,13.21,Cirrus,No Rain
19.74,66.16,1017.14,10.6,21.34,12.38,Cirrus,No Rain
6.67,61.7,1016.49,5.84,45.8,0.17,Cumulus,No Rain
25.03,54.41,1012.29,10.87,72.4,12.29,Cirrus,No Rain
22.32,79.1,999.9,7.62,88.11,18.56,Cumulus,Rain
19.09,70.57,1020.77,5.12,75.92,13.25,Cumulus,No Rain
26.7,71.15,1013.45,18.77,30.34,21.42,Cirrus,No Rain
15.09,35.63,1011.1,20.07,45.32,2.15,Cumulus,No Rain
17.63,69.21,1007.89,0.47,26.82,13.27,Cirrus,No Rain
25.7,74.81,1005.77,22.17,32.49,20.41,Cirrus,Rain
26.54,65.1,1013.29,20.08,79.57,19.18,Cumulus,No Rain
20.92,69.99,1003.03,9.62,64.9,13.98,Cumulus,No Rain
7.07,90.82,1013.74,14.05,35.95,4.14,Cumulus,No Rain
21.68,38.21,1015.35,17.54,72.46,8.05,Cumulus,No Rain
8.33,77.99,1001.94,7.13,79.73,5.41,Stratus,Rain
28.17,98.4,1003.78,19.24,82.5,27.28,Nimbus,Rain
22.7,80.46,1003.0,6.91,74.46,18.45,Cumulus,Rain
18.41,98.4,1000.64,29.42,37.92,18.69,Cumulus,Rain
20.22,37.62,1000.86,10.37,100,7.38,Cumulus,Rain
6.59,66.45,1014.98,9.67,23.88,2.42,Cirrus,No Rain
16.25,93.83,1019.76,10.52,46.41,13.88,Cumulus,No Rain
19.7,51.4,1014.21,5.95,48.41,9.44,Cumulus,No Rain
39.17,65.34,1031.59,10.09,80.05,28,Cumulus,No Rain
7.41,60.67,1007.99,8.5,46.26,-0.73,Cumulus,No Rain
26.37,52.74,1007.07,10.43,64.82,16.4,Cumulus,No Rain
19.5,31.83,1020.96,6.65,23.97,5.74,Cirrus,No Rain
4.02,71.53,1023.87,8.33,64.2,-1.25,Stratus,No Rain
17.42,66.35,1015.18,27.43,69.77,10.38,Cumulonimbus,No Rain
10.98,28.96,1005.52,5.8,12.0,-3.46,Clear,Rain
19.54,92.27,1016.43,14.09,72.37,20.72,Cumulus,Rain
10.44,39.74,998.95,18.19,47.97,-2.52,Cumulus,No Rain
2.7,67.52,1004.44,10.89,64.47,-2.28,Stratus,No Rain
31.87,68.0,1015.73,31.22,38.59,28,Cumulus,No Rain
20.64,25.05,1019.24,7.28,100,5.12,Cumulus,No Rain
10.13,93.41,1007.38,15.38,54.26,8.3,Cumulus,No Rain
11.07,90.83,1006.85,11.44,40.73,10.27,Cumulus,Rain
26.59,30.53,1005.7,5.29,53.05,13.84,Cumulus,No Rain
25.9,56.81,1021.56,5.2,0,18.8,Cirrus,No Rain
9.59,58.88,1011.36,14.63,52.88,0.38,Cumulus,No Rain
24.21,70.61,1007.42,13.0,77.48,18.57,Cumulus,Rain
25.85,60.59,1023.39,12.31,49.63,18.27,Nimbus,Rain
27.58,53.68,1009.31,5.21,75.75,17.42,Cumulus,No Rain
20.14,100,1015.88,22.66,23.41,21.06,Cirrus,Rain
21.97,94.83,1008.5,13.16,60.21,22.38,Cumulus,Rain
16.7,31.25,1005.51,10.47,51.98,1.5,Cumulus,No Rain
34.65,81.19,1008.94,9.49,0.01,28,Cirrus,Rain
23.63,47.18,1007.6,11.53,36.79,13.9,Cumulus,No Rain
9.41,36.48,1005.5,10.52,53.69,-1.13,Cumulus,No Rain
28.91,94.13,1015.25,13.7,23.53,28,Cirrus,No Rain
24.17,33.21,1026.09,9.64,57.0,11.15,Cumulus,No Rain
12.98,38.16,1007.74,8.07,23.4,2.04,Cirrus,No Rain
24.12,51.37,1010.83,7.77,67.64,13.63,Cumulus,No Rain
19.2,44.22,1008.45,30.93,24.35,6.48,Cirrus,No Rain
30.34,24.43,1014.42,36.58,24.65,17.07,Cirrus,No Rain
30.31,87.49,1021.37,16.79,70.52,28,Cumulus,Rain
21.04,68.88,1017.93,8.5,15.69,14.19,Cirrus,No Rain
8.71,47.94,1021.54,26.89,25.2,-1.26,Cirrus,No Rain
22.09,22.74,1023.04,14.77,38.18,5.29,Cumulus,No Rain
27.93,46.95,1017.06,8.82,50.47,16.17,Cumulus,No Rain
18.29,61.46,1006.26,6.3,37.3,10.46,Cumulus,No Rain
22.82,42.05,1022.48,15.92,77.04,13.31,Cumulus,No Rain
18.48,92.94,1013.65,18.18,55.48,17.09,Cumulus,No Rain
20.88,58.74,1008.95,4.18,79.59,11.96,Clear,Rain
11.19,86.2,1013.59,12.13,76.09,6.96,Stratus,Rain
21.15,59.28,1021.14,7.18,70.25,13.42,Cumulus,No Rain
2.97,49.25,996.14,18.85,100,-6.0,Stratus,Rain
17.16,66.64,1010.41,7.19,95.88,9.91,Cumulus,No Rain
7.67,91.07,1017.02,9.49,76.77,5.28,Stratus,Rain
15.03,63.59,1014.2,3.05,48.01,7.15,Cumulus,No Rain
29.42,80.31,1010.92,21.31,58.67,26.11,Cumulus,No Rain
8.59,67.0,1014.62,16.55,79.54,1.91,Stratus,No Rain
20.5,91.43,1013.35,3.86,0,17.54,Cirrus,No Rain
12.14,42.07,1008.82,19.52,35.87,2.64,Cumulus,No Rain
4.43,26.77,1001.87,4.05,100,-8.33,Stratus,Rain
12.73,64.58,1009.46,8.21,27.39,6.09,Cirrus,No Rain
27.61,100,1025.94,4.54,62.64,27.03,Cumulus,No Rain
9.53,82.26,1004.19,22.06,100,5.74,Nimbus,Rain
23.39,57.54,1027.94,4.69,52.72,13.67,Cumulus,No Rain
-1.78,92.52,1012.58,12.74,23.61,-2.82,Cirrus,No Rain
13.99,59.77,1007.74,15.42,93.77,3.94,Cumulus,Rain
27.8,94.07,1020.88,11.28,81.69,27.42,Cumulus,Rain
11.86,44.03,1019.93,7.72,47.54,2.14,Nimbus,No Rain
10.57,90.32,1002.38,6.3,62.76,9.26,Stratus,Rain
4.26,62.17,1024.37,6.95,58.05,-2.27,Cumulus,No Rain
22.62,37.8,1008.44,17.56,56.01,10.18,Cumulus,No Rain
22.17,40.89,1017.56,15.87,70.32,10.96,Cumulus,No Rain
24.49,57.75,1021.67,6.82,88.41,15.67,Cumulus,No Rain
36.67,41.66,1008.5,5.19,100,23.96,Cumulus,Rain
24.71,75.48,1010.74,4.8,67.07,20.09,Cumulus,Rain
35.73,74.95,1010.47,19.15,61.41,28,Cumulus,No Rain
31.94,26.13,1005.71,9.8,74.4,17.43,Cirrus,Rain
22.14,66.05,1017.23,2.0,37.2,14.04,Cumulus,No Rain
25.95,65.11,1010.28,17.08,65.47,19.59,Cumulus,No Rain
4.79,42.32,1011.05,6.43,51.29,-6.46,Cumulus,No Rain
7.65,78.41,999.03,11.21,65.38,2.09,Stratus,Rain
17.29,48.58,1026.38,12.69,62.93,8.45,Cumulus,No Rain
25.05,51.02,1002.77,33.15,73.05,14.75,Cumulonimbus,Rain
11.86,65.61,1008.28,10.23,38.02,4.82,Cumulus,No Rain
10.79,94.13,1010.17,11.12,13.68,9.46,Cirrus,No Rain
20.63,39.99,1019.28,27.44,22.63,9.34,Cirrus,No Rain
42,65.3,1013.95,17.13,34.12,28,Cirrus,No Rain
16.66,76.39,1018.11,23.51,35.87,10.98,Cumulus,No Rain
7.15,55.99,985.11,18.08,61.02,-1.6,Stratus,No Rain
20.62,46.98,1010.03,13.53,17.94,11.15,Cirrus,No Rain
32.42,92.39,1032.61,15.34,85.15,28,Cumulus,Rain
32.48,43.71,1006.65,22.55,43.07,19.97,Cumulus,Rain
8.09,75.03,1013.69,14.18,29.35,4.52,Cirrus,No Rain
15.45,82.45,1000.93,4.83,0,12.01,Cirrus,Rain
21.26,69.16,999.93,17.86,55.15,13.42,Cumulus,No Rain
30.67,80.17,1015.23,7.78,47.39,28,Cumulus,No Rain
23.23,92.64,1002.24,6.05,27.57,19.43,Cirrus,Rain
14.09,42.25,1002.19,14.05,55.88,1.9,Cumulus,No Rain
24.71,59.74,1012.97,15.34,72.78,17.08,Cumulus,No Rain
24.26,55.15,1015.29,17.85,33.66,14.42,Cirrus,No Rain
-1.36,55.81,1010.96,11.86,54.99,-9.66,Cumulus,No Rain
9.63,32.24,1006.08,19.3,75.83,-3.3,Stratus,Rain
26.21,43.65,1016.4,13.38,61.33,13.67,Cumulus,No Rain
26.62,56.41,1013.09,11.37,92.89,19.42,Cumulus,No Rain
1.08,43.53,1015.66,3.9,44.49,-12.08,Cumulus,No Rain
22.04,59.89,1006.33,11.55,14.72,14.62,Cirrus,No Rain
21.26,69.51,1025.71,3.2,62.18,14.74,Cumulus,No Rain
25.53,86.65,1012.33,3.48,78.52,20.87,Cumulus,Rain
12.84,77.76,1017.61,10.2,70.3,9.9,Cumulus,Rain
5.4,47.11,1008.37,4.61,41.69,-4.89,Cumulus,No Rain
25.26,70.57,1026.08,31.01,80.52,17.98,Cumulonimbus,Rain
16.13,56.43,1016.49,14.83,56.57,8.92,Cumulus,No Rain
13.21,61.11,1014.46,11.78,1.32,5.3,Cirrus,No Rain
17.42,32.61,997.22,6.18,58.53,2.79,Cumulus,No Rain
15.21,36.77,1016.25,11.44,58.78,1.44,Cumulus,No Rain
8.31,66.72,1007.93,20.1,100,3.74,Stratus,Rain
26.75,99.52,1016.59,6.62,27.01,25.08,Cirrus,No Rain
15.77,63.21,1016.37,16.33,100,8.91,Cumulus,No Rain
24.88,92.66,1015.38,22.12,48.83,25.22,Cumulus,Rain
10.13,47.42,1011.02,11.22,34.54,2.03,Cirrus,No Rain
23.22,57.72,1013.02,7.86,87.68,15.32,Cumulus,Rain
19.24,94.15,1018.95,6.54,98.61,17.96,Cumulus,Rain
4.34,57.29,1014.66,22.05,51.75,-4.12,Cumulus,No Rain
12.47,38.81,1004.67,20.0,0,-1.16,Clear,No Rain
20.29,53.51,1014.22,3.36,92.9,11.89,Cumulus,No Rain
16.82,65.44,1016.48,14.22,68.68,11.63,Cumulus,No Rain
20.26,76.09,1015.4,1.46,60.36,13.01,Cumulus,No Rain
16.8,93.56,999.92,11.15,100,14.69,Nimbus,Rain
12.46,73.26,1019.78,4.43,49.99,4.94,Cumulus,No Rain
3.01,64.9,1015.38,9.89,37.93,-4.11,Cumulus,No Rain
2.7,19.36,1006.83,10.22,37.14,-13.22,Cumulus,No Rain
17.73,27.78,1024.39,7.38,68.05,2.68,Cumulus,No Rain
-3.97,53.72,1025.34,11.22,100,-13.21,Stratus,No Rain
14.49,69.54,1008.65,5.03,92.49,7.81,Cumulus,Rain
17.69,28.2,1019.91,11.05,70.13,2.33,Cumulus,No Rain
9.82,80.53,1010.33,10.32,55.63,6.02,Cumulus,No Rain
17.83,46.58,995.57,7.57,50.83,6.7,Cumulus,No Rain
17.9,53.81,1034.81,15.07,31.78,10.05,Cirrus,No Rain
36.29,63.87,1014.35,8.24,69.46,28,Cumulus,No Rain
23.19,86.07,1011.21,6.91,69.14,21.79,Cumulus,Rain
27.14,42.58,999.32,12.38,10.34,15.34,Clear,No Rain
17.85,91.22,1020.32,11.72,32.23,14.98,Cirrus,No Rain
37.0,84.34,1018.43,10.93,25.67,28,Cirrus,No Rain
2.78,10,1012.85,4.39,52.57,-14.48,Cumulus,No Rain
1.23,70.75,1009.27,10.9,70.31,-3.46,Stratus,No Rain
12.66,68.97,1017.54,11.11,33.48,5.28,Cirrus,No Rain
23.55,27.31,1004.44,13.38,23.82,8.17,Cirrus,No Rain
23.38,63.34,1024.99,4.39,68.94,14.82,Cumulus,No Rain
31.08,75.11,1034.59,6.94,61.73,25.26,Cumulus,No Rain
12.34,88.08,1012.07,18.03,46.47,10.04,Cumulus,No Rain
31.43,41.05,1022.0,12.88,0,21.14,Clear,No Rain
27.84,52.45,1014.24,27.06,40.89,18.67,Cumulus,No Rain
30.47,82.75,1010.23,11.5,76.81,25.41,Cumulus,Rain
27.14,45.48,1021.54,25.44,4.54,17.97,Cirrus,No Rain
3.79,61.32,1007.14,6.82,80.28,-2.91,Stratus,Rain
15.44,72.06,1015.6,8.01,100,9.52,Cumulus,No Rain
23.8,93.36,1003.17,15.18,51.02,20.41,Cumulus,Rain
6.06,77.76,1002.85,13.68,92.54,1.28,Stratus,Rain
32.33,55.19,1008.94,5.15,57.99,22.61,Cumulus,No Rain
25.59,76.15,1027.07,7.35,77.57,21.28,Nimbus,Rain
26.9,50.8,1012.76,16.72,48.64,14.18,Cumulus,No Rain
30.52,38.74,1013.87,10.98,100,18.61,Cumulus,No Rain
24.04,85.81,1017.59,16.67,52.28,22.2,Cumulus,No Rain
16.26,94.5,1009.7,8.52,40.74,15.16,Cumulus,No Rain
16.91,39.85,1025.66,4.75,14.19,4.72,Clear,No Rain
16.14,92.24,1008.69,12.69,49.0,12.76,Cumulus,Rain
14.57,48.96,1025.65,5.74,97.44,4.25,Cumulus,No Rain
22.02,47.39,1027.3,7.04,82.76,10.93,Cumulus,No Rain
14.2,100,1016.4,7.83,27.75,15.27,Cirrus,No Rain
20.53,75.74,1008.68,10.44,71.67,16.05,Cumulus,Rain
19.82,75.74,1023.23,25.78,59.99,13.97,Cumulonimbus,No Rain
18.35,66.07,1007.55,20.29,62.99,12.35,Cumulus,No Rain
33.2,66.84,1017.85,7.21,97.48,25.84,Cumulus,No Rain
17.93,70.51,998.67,7.96,75.31,10.79,Cumulus,Rain
26.36,80.7,1012.83,9.62,32.15,21.98,Cirrus,No Rain
3.91,30.1,1020.39,15.48,0,-8.04,Clear,No Rain
9.76,26.16,1019.68,9.38,100,-3.65,Stratus,Rain
2.35,74.42,1011.25,21.12,54.62,-3.11,Cumulus,No Rain
22.11,100,1002.66,20.06,32.76,22.79,Cirrus,Rain
7.51,50.41,1011.92,18.46,60.09,-1.36,Stratus,No Rain
7.72,59.06,1013.06,26.67,64.63,-0.74,Stratus,No Rain
2.13,59.73,1029.7,11.7,35.34,-7.05,Cumulus,No Rain
19.04,60.41,1009.39,19.55,67.48,11.19,Cumulus,No Rain
4.69,52.64,1014.76,7.19,75.76,-6.1,Stratus,No Rain
9.76,100,1014.56,22.15,41.9,7.71,Cumulus,Rain
34.12,75.54,1011.98,6.63,33.06,28,Cirrus,No Rain
25.43,54.4,1019.59,8.9,61.49,16.61,Cumulus,No Rain
0.32,55.2,1020.45,6.52,54.81,-7.94,Cumulus,No Rain
8.55,66.01,1005.95,16.61,56.57,0.53,Cumulus,No Rain
12.02,76.65,1011.07,4.46,59.41,5.89,Cumulus,No Rain
22.4,75.06,1001.15,36.76,88.87,19.35,Cumulonimbus,Rain
2.99,59.89,1017.32,9.39,60.9,-3.15,Stratus,No Rain
12.97,59.5,1023.05,8.13,17.05,3.73,Cirrus,No Rain
4.89,58.06,1015.32,11.53,71.1,-5.78,Stratus,No Rain
20.51,66.94,1016.04,11.67,35.55,14.95,Cumulus,No Rain
24.88,52.38,1020.13,9.13,44.39,13.38,Cumulus,No Rain
5.02,71.12,1006.22,12.71,39.27,-0.07,Cumulus,No Rain
15.66,88.05,1006.62,26.86,87.16,12.39,Nimbus,No Rain
19.73,65.3,1006.07,10.55,48.77,12.83,Cumulus,Rain
24.29,49.45,1007.8,11.64,74.02,15.07,Cumulus,Rain
22.14,66.18,1009.24,14.93,49.63,15.08,Cumulus,No Rain
20.49,46.5,1006.08,7.83,81.02,9.72,Cumulus,Rain
24.71,53.18,1005.07,7.9,100,14.11,Cumulus,Rain
30.65,62.14,1022.29,2.02,33.84,23.06,Cirrus,No Rain
20.18,94.51,1017.57,24.22,55.58,17.94,Cumulus,Rain
13.49,39.94,1000.11,25.6,36.15,1.95,Cumulus,No Rain
20.16,64.85,1003.28,4.38,26.05,13.37,Cirrus,No Rain
11.56,45.83,1008.83,11.98,35.16,-0.68,Cumulus,No Rain
25.68,88.6,1003.72,2.16,74.09,24.31,Cumulus,Rain
30.83,68.02,1023.6,18.48,73.42,25.19,Cumulus,No Rain
18.13,97.98,1003.43,9.17,38.44,16.21,Cumulus,Rain
20.76,67.75,1026.9,13.52,78.44,13.94,Cumulus,No Rain
25.2,57.68,1010.12,11.82,43.38,17.53,Cumulus,No Rain
22.02,74.31,1006.87,2.22,40.95,17.39,Cumulus,No Rain
14.13,50.8,1012.69,9.94,91.59,3.37,Cumulus,No Rain
11.33,100,1005.21,7.12,55.46,11.75,Cumulus,No Rain
16.25,53.1,1018.11,8.3,33.64,7.38,Cirrus,No Rain
38.09,50.77,1013.23,6.43,28.68,27.22,Cirrus,No Rain
15.5,89.53,1015.73,8.95,58.01,12.95,Cumulus,No Rain
25.99,62.67,1017.42,11.96,4.92,19.18,Cirrus,No Rain
28.05,69.57,1021.69,31.69,45.27,18.22,Cumulus,No Rain
17.54,84.7,1011.29,15.47,98.59,12.24,Cumulus,Rain
21.94,82.55,1001.0,5.01,42.54,19.7,Cumulus,Rain
30.32,81.7,1017.16,9.48,66.15,25.15,Cumulus,Rain
31.31,71.76,1012.68,11.56,41.06,23.19,Cumulus,No Rain
7.63,80.18,1007.52,9.25,100,4.35,Nimbus,Rain
9.9,81.96,1011.49,22.24,70.14,7.76,Stratus,Rain
25.61,43.95,1010.54,9.01,62.92,12.96,Cumulus,No Rain
8.1,89.39,1019.53,10.41,50.44,5.49,Cumulus,No Rain
25.52,38.73,1007.79,17.16,52.53,13.19,Cumulus,No Rain
8.85,75.23,1009.92,4.57,30.37,5.25,Cirrus,No Rain
23.98,42.74,1008.7,13.46,65.66,10.38,Cumulus,Rain
18.35,90.87,1012.72,5.84,10.95,14.43,Cirrus,No Rain
18.72,39.73,1000.0,6.23,66.95,8.38,Cumulus,Rain
14.72,52.55,1019.89,5.62,0,4.24,Cirrus,No Rain
16.38,77.33,1011.51,17.6,46.71,13.38,Cumulus,No Rain
12.18,48.7,1004.9,2.17,53.4,2.2,Cumulus,No Rain
17.29,85.77,1007.73,12.31,73.37,15.06,Cumulus,Rain
4.98,64.13,1010.3,29.07,91.54,-2.47,Stratus,Rain
15.68,52.5,1018.6,16.01,70.44,6.47,Cumulus,No Rain
12.03,84.38,1008.16,18.33,15.13,7.43,Cirrus,Rain
27.04,59.71,1024.71,4.68,100,18.86,Cumulus,No Rain
12.16,38.5,1013.2,17.21,89.61,-1.5,Cumulus,No Rain
26.0,66.87,1012.81,27.64,9.76,19.98,Cirrus,No Rain
3.36,89.73,1008.84,9.04,55.48,0.37,Cumulus,Rain
24.32,61.11,1002.45,14.93,68.12,17.73,Cumulus,Rain
15.55,35.3,1006.91,5.56,4.19,2.71,Clear,No Rain
1.57,61.07,998.5,25.7,46.38,-6.47,Cumulus,Rain
13.26,49.76,1001.91,17.14,88.01,5.4,Cumulus,Rain
18.28,55.33,1013.19,7.23,75.6,8.25,Cumulus,No Rain
17.48,84.58,1009.02,12.85,35.03,15.03,Cumulus,No Rain
17.14,81.12,1007.22,9.52,87.58,12.86,Nimbus,Rain
22.7,45.29,1023.66,9.43,93.56,10.9,Cumulus,No Rain
11.02,69.26,1014.86,16.28,52.9,2.98,Cumulus,No Rain
30.37,60.5,1015.63,15.72,54.1,23.32,Cumulus,No Rain
11.6,96.07,1013.53,31.03,25.53,9.31,Cirrus,No Rain
22.44,70.47,1010.68,12.9,69.32,15.49,Cumulus,Rain
18.43,47.22,1000.71,6.52,61.16,8.56,Cumulus,No Rain
23.21,54.96,1023.09,6.42,20.75,13.69,Cirrus,No Rain
16.39,59.74,1021.84,12.94,74.73,9.15,Cumulus,No Rain
18.31,100,1018.86,7.83,27.09,18.1,Cirrus,No Rain
14.03,77.82,1010.76,7.89,57.49,8.3,Cumulus,No Rain
25.75,98.91,1005.76,10.81,46.21,25.54,Cumulus,Rain
33.7,47.27,1008.84,5.14,89.84,22.61,Cumulus,Rain
1.81,43.78,1003.35,23.43,100,-8.54,Stratus,Rain
32.16,58.97,1018.79,16.91,22.19,25.1,Cirrus,No Rain
7.67,56.75,1010.95,6.24,50.87,1.88,Cumulus,No Rain
10.59,63.76,1005.12,15.5,73.58,4.45,Stratus,Rain
3.21,41.01,1008.02,4.97,28.9,-8.27,Cirrus,No Rain
15.12,49.41,1014.94,6.37,18.3,7.17,Cirrus,No Rain
29.85,66.98,998.51,13.19,38.45,22.08,Cumulus,No Rain
12.27,77.07,1019.34,10.02,35.8,6.37,Cumulus,No Rain
9.53,45.21,1033.6,11.38,29.68,-1.38,Cirrus,No Rain
31.79,55.2,1015.03,15.59,35.72,19.94,Cumulus,No Rain
19.79,75.45,1015.57,15.07,96.32,14.82,Cumulus,Rain
11.78,47.53,1020.62,15.65,17.98,0.13,Cirrus,No Rain
3.78,52.74,1012.5,12.81,75.38,-5.0,Stratus,No Rain
13.99,65.69,996.04,10.26,42.89,6.77,Cumulus,No Rain
13.55,83.14,1010.46,2.27,54.96,8.08,Cumulus,No Rain
4.09,43.19,1005.89,16.82,80.18,-5.84,Stratus,Rain
33.93,58.06,1009.12,6.92,65.42,27.45,Cumulus,No Rain
10.86,70.82,1006.06,23.68,59.65,3.23,Cumulus,No Rain
22.87,53.76,1003.89,23.85,55.65,14.62,Cumulus,Rain
-8,36.74,1006.44,11.98,52.77,-15,Cumulus,No Rain
14.3,52.14,1001.45,20.52,7.04,5.26,Cirrus,Rain
4.53,56.71,1016.29,9.14,85.91,-3.56,Stratus,No Rain
15.02,70.44,1006.54,13.95,28.88,8.44,Cirrus,No Rain
21.06,85.03,1019.66,17.49,54.98,16.86,Cumulus,No Rain
16.43,81.7,1019.37,8.34,66.39,14.87,Cumulus,Rain
15.3,59.91,1016.03,12.64,90.38,6.32,Cumulus,No Rain
11.69,52.71,1023.63,19.52,61.79,-0.24,Stratus,No Rain
23.79,61.98,1014.38,17.28,0,17.72,Cirrus,No Rain
11.08,38.44,1000.84,14.22,70.14,-2.51,Stratus,Rain
30.7,55.55,1013.03,23.87,100,21.24,Cumulus,Rain
2.43,66.7,1004.07,23.91,100,-4.81,Stratus,Rain
13.65,50.24,1016.21,22.62,77.94,3.93,Cumulus,No Rain
13.24,46.05,1032.59,20.96,51.51,4.13,Cumulus,No Rain
19.92,83.91,1014.72,4.91,34.4,14.41,Cirrus,No Rain
14.46,75.16,1029.58,6.81,48.98,8.88,Cumulus,No Rain
15.43,57.79,1004.77,8.91,38.23,7.16,Cumulus,No Rain
10.83,57.07,1014.9,17.09,55.98,3.19,Cumulus,No Rain
20.19,76.16,1014.12,6.97,81.8,16.29,Cumulus,Rain
